sep=|
ESTADO|DISTRITO|PARTIDO_CI|CANDIDATURA_PROPIETARIA|CANDIDATURA_SUPLENTE
4|2|PVEM-NA|DULCE MARIA CERVERA CETINA|ELIA OCAÑA HERNANDEZ
5|1|PAN|EVARISTO LENIN PÉREZ RIVERA|SERGIO BORJA CASTILLO
5|1|PRI|JESUS MARIO FLORES GARZA|MARCOS VILLARREAL SUDAY
5|1|PRD|EVARISTO LENIN PÉREZ RIVERA|SERGIO BORJA CASTILLO
5|1|PVEM|JESUS MARIO FLORES GARZA|MARCOS VILLARREAL SUDAY
5|1|PT|CLAUDIA ANDRADE ELIZALDE|LAYLA YAMILLE MTANOUS CASTAÑO
5|1|MC|EVARISTO LENIN PÉREZ RIVERA|SERGIO BORJA CASTILLO
5|1|PANAL|JESUS MARIO FLORES GARZA|MARCOS VILLARREAL SUDAY
5|1|MORENA|CLAUDIA ANDRADE ELIZALDE|LAYLA YAMILLE MTANOUS CASTAÑO
5|1|PES|CLAUDIA ANDRADE ELIZALDE|LAYLA YAMILLE MTANOUS CASTAÑO
5|1|PAN-PRD-MC|EVARISTO LENIN PÉREZ RIVERA|SERGIO BORJA CASTILLO
5|1|PAN-PRD|EVARISTO LENIN PÉREZ RIVERA|SERGIO BORJA CASTILLO
5|1|PAN-MC|EVARISTO LENIN PÉREZ RIVERA|SERGIO BORJA CASTILLO
5|1|PRD-MC|EVARISTO LENIN PÉREZ RIVERA|SERGIO BORJA CASTILLO
5|1|PT-MORENA-PES|CLAUDIA ANDRADE ELIZALDE|LAYLA YAMILLE MTANOUS CASTAÑO
5|1|PT-MORENA|CLAUDIA ANDRADE ELIZALDE|LAYLA YAMILLE MTANOUS CASTAÑO
5|1|PT-PES|CLAUDIA ANDRADE ELIZALDE|LAYLA YAMILLE MTANOUS CASTAÑO
5|1|MORENA-PES|CLAUDIA ANDRADE ELIZALDE|LAYLA YAMILLE MTANOUS CASTAÑO
5|1|PRI-PVEM-NA|JESUS MARIO FLORES GARZA|MARCOS VILLARREAL SUDAY
5|1|PRI-PVEM|JESUS MARIO FLORES GARZA|MARCOS VILLARREAL SUDAY
5|1|PRI-NA|JESUS MARIO FLORES GARZA|MARCOS VILLARREAL SUDAY
5|1|PVEM-NA|JESUS MARIO FLORES GARZA|MARCOS VILLARREAL SUDAY
5|2|PAN|MARTHA MARCELA MARCOS WONG|LUZ MARIA ZAMORA HERNANDEZ
5|2|PRI|RICARDO FLAVIO AGUIRRE GUTIERREZ|DAVID GUSTAVO FLORES LAVENANT
5|2|PRD|MARTHA MARCELA MARCOS WONG|LUZ MARIA ZAMORA HERNANDEZ
5|2|PVEM|RICARDO FLAVIO AGUIRRE GUTIERREZ|DAVID GUSTAVO FLORES LAVENANT
5|2|PT|FRANCISCO JAVIER BORREGO ADAME|JORGE ARTURO VALDES FLORES
5|2|MC|MARTHA MARCELA MARCOS WONG|LUZ MARIA ZAMORA HERNANDEZ
5|2|PANAL|RICARDO FLAVIO AGUIRRE GUTIERREZ|DAVID GUSTAVO FLORES LAVENANT
5|2|MORENA|FRANCISCO JAVIER BORREGO ADAME|JORGE ARTURO VALDES FLORES
5|2|PES|FRANCISCO JAVIER BORREGO ADAME|JORGE ARTURO VALDES FLORES
5|2|PAN-PRD-MC|MARTHA MARCELA MARCOS WONG|LUZ MARIA ZAMORA HERNANDEZ
5|2|PAN-PRD|MARTHA MARCELA MARCOS WONG|LUZ MARIA ZAMORA HERNANDEZ
5|2|PAN-MC|MARTHA MARCELA MARCOS WONG|LUZ MARIA ZAMORA HERNANDEZ
5|2|PRD-MC|MARTHA MARCELA MARCOS WONG|LUZ MARIA ZAMORA HERNANDEZ
5|2|PT-MORENA-PES|FRANCISCO JAVIER BORREGO ADAME|JORGE ARTURO VALDES FLORES
5|2|PT-MORENA|FRANCISCO JAVIER BORREGO ADAME|JORGE ARTURO VALDES FLORES
5|2|PT-PES|FRANCISCO JAVIER BORREGO ADAME|JORGE ARTURO VALDES FLORES
5|2|MORENA-PES|FRANCISCO JAVIER BORREGO ADAME|JORGE ARTURO VALDES FLORES
5|2|PRI-PVEM-NA|RICARDO FLAVIO AGUIRRE GUTIERREZ|DAVID GUSTAVO FLORES LAVENANT
5|2|PRI-PVEM|RICARDO FLAVIO AGUIRRE GUTIERREZ|DAVID GUSTAVO FLORES LAVENANT
5|2|PRI-NA|RICARDO FLAVIO AGUIRRE GUTIERREZ|DAVID GUSTAVO FLORES LAVENANT
5|2|PVEM-NA|RICARDO FLAVIO AGUIRRE GUTIERREZ|DAVID GUSTAVO FLORES LAVENANT
5|3|PAN|SILVIA GUADALUPE GARZA GALVÁN|BLANCA PATRICIA GARZA LARRALDE
5|3|PRI|MARIA GUADALUPE MURGUIA CARRANZA|BELLA ESMERALDA ALEMAN REYES
5|3|PRD|SILVIA GUADALUPE GARZA GALVÁN|BLANCA PATRICIA GARZA LARRALDE
5|3|PVEM|MARIA GUADALUPE MURGUIA CARRANZA|BELLA ESMERALDA ALEMAN REYES
5|3|PT|MELBA NELIA FARIAS ZAMBRANO|ANGELICA LEDESMA MESTA
5|3|MC|SILVIA GUADALUPE GARZA GALVÁN|BLANCA PATRICIA GARZA LARRALDE
5|3|PANAL|MARIA GUADALUPE MURGUIA CARRANZA|BELLA ESMERALDA ALEMAN REYES
5|3|MORENA|MELBA NELIA FARIAS ZAMBRANO|ANGELICA LEDESMA MESTA
5|3|PES|MELBA NELIA FARIAS ZAMBRANO|ANGELICA LEDESMA MESTA
5|3|PAN-PRD-MC|SILVIA GUADALUPE GARZA GALVÁN|BLANCA PATRICIA GARZA LARRALDE
5|3|PAN-PRD|SILVIA GUADALUPE GARZA GALVÁN|BLANCA PATRICIA GARZA LARRALDE
5|3|PAN-MC|SILVIA GUADALUPE GARZA GALVÁN|BLANCA PATRICIA GARZA LARRALDE
5|3|PRD-MC|SILVIA GUADALUPE GARZA GALVÁN|BLANCA PATRICIA GARZA LARRALDE
5|3|PT-MORENA-PES|MELBA NELIA FARIAS ZAMBRANO|ANGELICA LEDESMA MESTA
5|3|PT-MORENA|MELBA NELIA FARIAS ZAMBRANO|ANGELICA LEDESMA MESTA
5|3|PT-PES|MELBA NELIA FARIAS ZAMBRANO|ANGELICA LEDESMA MESTA
5|3|MORENA-PES|MELBA NELIA FARIAS ZAMBRANO|ANGELICA LEDESMA MESTA
5|3|PRI-PVEM-NA|MARIA GUADALUPE MURGUIA CARRANZA|BELLA ESMERALDA ALEMAN REYES
5|3|PRI-PVEM|MARIA GUADALUPE MURGUIA CARRANZA|BELLA ESMERALDA ALEMAN REYES
5|3|PRI-NA|MARIA GUADALUPE MURGUIA CARRANZA|BELLA ESMERALDA ALEMAN REYES
5|3|PVEM-NA|MARIA GUADALUPE MURGUIA CARRANZA|BELLA ESMERALDA ALEMAN REYES
5|4|PAN|ISIDRO LÓPEZ VILLARREAL|LUIS ALBERTO TORRES ARSUAGA
5|4|PRI|MARTHA HORTENCIA GARAY CADENA|CYNTHIA DEL CARMEN MOLANO SERNA
5|4|PRD|ISIDRO LÓPEZ VILLARREAL|LUIS ALBERTO TORRES ARSUAGA
5|4|PVEM|MARTHA HORTENCIA GARAY CADENA|CYNTHIA DEL CARMEN MOLANO SERNA
5|4|PT|JESUS ARTURO DEL BOSQUE DE LA PEÑA|GILBERTO MARTINEZ JAIME
5|4|MC|ISIDRO LÓPEZ VILLARREAL|LUIS ALBERTO TORRES ARSUAGA
5|4|PANAL|MARTHA HORTENCIA GARAY CADENA|CYNTHIA DEL CARMEN MOLANO SERNA
5|4|MORENA|JESUS ARTURO DEL BOSQUE DE LA PEÑA|GILBERTO MARTINEZ JAIME
5|4|PES|JESUS ARTURO DEL BOSQUE DE LA PEÑA|GILBERTO MARTINEZ JAIME
5|4|PAN-PRD-MC|ISIDRO LÓPEZ VILLARREAL|LUIS ALBERTO TORRES ARSUAGA
5|4|PAN-PRD|ISIDRO LÓPEZ VILLARREAL|LUIS ALBERTO TORRES ARSUAGA
5|4|PAN-MC|ISIDRO LÓPEZ VILLARREAL|LUIS ALBERTO TORRES ARSUAGA
5|4|PRD-MC|ISIDRO LÓPEZ VILLARREAL|LUIS ALBERTO TORRES ARSUAGA
5|4|PT-MORENA-PES|JESUS ARTURO DEL BOSQUE DE LA PEÑA|GILBERTO MARTINEZ JAIME
5|4|PT-MORENA|JESUS ARTURO DEL BOSQUE DE LA PEÑA|GILBERTO MARTINEZ JAIME
5|4|PT-PES|JESUS ARTURO DEL BOSQUE DE LA PEÑA|GILBERTO MARTINEZ JAIME
5|4|MORENA-PES|JESUS ARTURO DEL BOSQUE DE LA PEÑA|GILBERTO MARTINEZ JAIME
5|4|PRI-PVEM-NA|MARTHA HORTENCIA GARAY CADENA|CYNTHIA DEL CARMEN MOLANO SERNA
5|4|PRI-PVEM|MARTHA HORTENCIA GARAY CADENA|CYNTHIA DEL CARMEN MOLANO SERNA
5|4|PRI-NA|MARTHA HORTENCIA GARAY CADENA|CYNTHIA DEL CARMEN MOLANO SERNA
5|4|PVEM-NA|MARTHA HORTENCIA GARAY CADENA|CYNTHIA DEL CARMEN MOLANO SERNA
5|5|PAN|LUIS FERNANDO SALAZAR FERNÁNDEZ|ULISES GUADALUPE HERNÁNDEZ TORRES
5|5|PRI|OLIVIA MARTINEZ LEYVA|ARCELIA DEL CARMEN AYUP SILVETI
5|5|PRD|LUIS FERNANDO SALAZAR FERNÁNDEZ|ULISES GUADALUPE HERNÁNDEZ TORRES
5|5|PVEM|OLIVIA MARTINEZ LEYVA|ARCELIA DEL CARMEN AYUP SILVETI
5|5|PT|MA DEL ROSARIO PEREZ DENA|ROSA MARIA OSIRIS PAZARAN GALICIA
5|5|MC|LUIS FERNANDO SALAZAR FERNÁNDEZ|ULISES GUADALUPE HERNÁNDEZ TORRES
5|5|PANAL|OLIVIA MARTINEZ LEYVA|ARCELIA DEL CARMEN AYUP SILVETI
5|5|MORENA|MA DEL ROSARIO PEREZ DENA|ROSA MARIA OSIRIS PAZARAN GALICIA
5|5|PES|MA DEL ROSARIO PEREZ DENA|ROSA MARIA OSIRIS PAZARAN GALICIA
5|5|PAN-PRD-MC|LUIS FERNANDO SALAZAR FERNÁNDEZ|ULISES GUADALUPE HERNÁNDEZ TORRES
5|5|PAN-PRD|LUIS FERNANDO SALAZAR FERNÁNDEZ|ULISES GUADALUPE HERNÁNDEZ TORRES
5|5|PAN-MC|LUIS FERNANDO SALAZAR FERNÁNDEZ|ULISES GUADALUPE HERNÁNDEZ TORRES
5|5|PRD-MC|LUIS FERNANDO SALAZAR FERNÁNDEZ|ULISES GUADALUPE HERNÁNDEZ TORRES
5|5|PT-MORENA-PES|MA DEL ROSARIO PEREZ DENA|ROSA MARIA OSIRIS PAZARAN GALICIA
5|5|PT-MORENA|MA DEL ROSARIO PEREZ DENA|ROSA MARIA OSIRIS PAZARAN GALICIA
5|5|PT-PES|MA DEL ROSARIO PEREZ DENA|ROSA MARIA OSIRIS PAZARAN GALICIA
5|5|MORENA-PES|MA DEL ROSARIO PEREZ DENA|ROSA MARIA OSIRIS PAZARAN GALICIA
5|5|PRI-PVEM-NA|OLIVIA MARTINEZ LEYVA|ARCELIA DEL CARMEN AYUP SILVETI
5|5|PRI-PVEM|OLIVIA MARTINEZ LEYVA|ARCELIA DEL CARMEN AYUP SILVETI
5|5|PRI-NA|OLIVIA MARTINEZ LEYVA|ARCELIA DEL CARMEN AYUP SILVETI
5|5|PVEM-NA|OLIVIA MARTINEZ LEYVA|ARCELIA DEL CARMEN AYUP SILVETI
5|6|PAN|GABRIELA CASALE GUERRA|COVADONGA LORENA DEL MORAL ROSSETE
5|6|PRI|MIGUEL FELIPE MERY AYUP|RAUL ONOFRE CONTRERAS
5|6|PRD|GABRIELA CASALE GUERRA|COVADONGA LORENA DEL MORAL ROSSETE
5|6|PVEM|MIGUEL FELIPE MERY AYUP|RAUL ONOFRE CONTRERAS
5|6|PT|JOSE ANGEL PEREZ HERNANDEZ|JESUS GERARDO PUENTES BALDERAS
5|6|MC|GABRIELA CASALE GUERRA|COVADONGA LORENA DEL MORAL ROSSETE
5|6|PANAL|MIGUEL FELIPE MERY AYUP|RAUL ONOFRE CONTRERAS
5|6|MORENA|JOSE ANGEL PEREZ HERNANDEZ|JESUS GERARDO PUENTES BALDERAS
5|6|PES|JOSE ANGEL PEREZ HERNANDEZ|JESUS GERARDO PUENTES BALDERAS
5|6|PAN-PRD-MC|GABRIELA CASALE GUERRA|COVADONGA LORENA DEL MORAL ROSSETE
5|6|PAN-PRD|GABRIELA CASALE GUERRA|COVADONGA LORENA DEL MORAL ROSSETE
5|6|PAN-MC|GABRIELA CASALE GUERRA|COVADONGA LORENA DEL MORAL ROSSETE
5|6|PRD-MC|GABRIELA CASALE GUERRA|COVADONGA LORENA DEL MORAL ROSSETE
5|6|PT-MORENA-PES|JOSE ANGEL PEREZ HERNANDEZ|JESUS GERARDO PUENTES BALDERAS
5|6|PT-MORENA|JOSE ANGEL PEREZ HERNANDEZ|JESUS GERARDO PUENTES BALDERAS
5|6|PT-PES|JOSE ANGEL PEREZ HERNANDEZ|JESUS GERARDO PUENTES BALDERAS
5|6|MORENA-PES|JOSE ANGEL PEREZ HERNANDEZ|JESUS GERARDO PUENTES BALDERAS
5|6|PRI-PVEM-NA|MIGUEL FELIPE MERY AYUP|RAUL ONOFRE CONTRERAS
5|6|PRI-PVEM|MIGUEL FELIPE MERY AYUP|RAUL ONOFRE CONTRERAS
5|6|PRI-NA|MIGUEL FELIPE MERY AYUP|RAUL ONOFRE CONTRERAS
5|6|PVEM-NA|MIGUEL FELIPE MERY AYUP|RAUL ONOFRE CONTRERAS
5|7|PAN|MARIO ALBERTO GONZALEZ AGUILERA|FERMIN LEON ESTEVE
5|7|PRI|FERNANDO DONATO DE LAS FUENTES HERNANDEZ|SERGIO ARMANDO SISBELES ALVARADO
5|7|PRD|MARIO ALBERTO GONZALEZ AGUILERA|FERMIN LEON ESTEVE
5|7|PVEM|FERNANDO DONATO DE LAS FUENTES HERNANDEZ|SERGIO ARMANDO SISBELES ALVARADO
5|7|PT|MARIA DEL ROSARIO ALVARADO ESTRADA|FABIOLA LIZETH GARCIA VARGAS
5|7|MC|MARIO ALBERTO GONZALEZ AGUILERA|FERMIN LEON ESTEVE
5|7|PANAL|FERNANDO DONATO DE LAS FUENTES HERNANDEZ|SERGIO ARMANDO SISBELES ALVARADO
5|7|MORENA|MARIA DEL ROSARIO ALVARADO ESTRADA|FABIOLA LIZETH GARCIA VARGAS
5|7|PES|MARIA DEL ROSARIO ALVARADO ESTRADA|FABIOLA LIZETH GARCIA VARGAS
5|7|PAN-PRD-MC|MARIO ALBERTO GONZALEZ AGUILERA|FERMIN LEON ESTEVE
5|7|PAN-PRD|MARIO ALBERTO GONZALEZ AGUILERA|FERMIN LEON ESTEVE
5|7|PAN-MC|MARIO ALBERTO GONZALEZ AGUILERA|FERMIN LEON ESTEVE
5|7|PRD-MC|MARIO ALBERTO GONZALEZ AGUILERA|FERMIN LEON ESTEVE
5|7|PT-MORENA-PES|MARIA DEL ROSARIO ALVARADO ESTRADA|FABIOLA LIZETH GARCIA VARGAS
5|7|PT-MORENA|MARIA DEL ROSARIO ALVARADO ESTRADA|FABIOLA LIZETH GARCIA VARGAS
5|7|PT-PES|MARIA DEL ROSARIO ALVARADO ESTRADA|FABIOLA LIZETH GARCIA VARGAS
5|7|MORENA-PES|MARIA DEL ROSARIO ALVARADO ESTRADA|FABIOLA LIZETH GARCIA VARGAS
5|7|PRI-PVEM-NA|FERNANDO DONATO DE LAS FUENTES HERNANDEZ|SERGIO ARMANDO SISBELES ALVARADO
5|7|PRI-PVEM|FERNANDO DONATO DE LAS FUENTES HERNANDEZ|SERGIO ARMANDO SISBELES ALVARADO
5|7|PRI-NA|FERNANDO DONATO DE LAS FUENTES HERNANDEZ|SERGIO ARMANDO SISBELES ALVARADO
5|7|PVEM-NA|FERNANDO DONATO DE LAS FUENTES HERNANDEZ|SERGIO ARMANDO SISBELES ALVARADO
6|1|PAN|MARTHA MARIA ZEPEDA DEL TORO|TERESA ADELA CHAVIRA CHACON
6|1|PRI|MELY ROMERO CELIS|BERTHA ALICIA SALAZAR MOLINA
6|1|PRD|MARTHA MARIA ZEPEDA DEL TORO|TERESA ADELA CHAVIRA CHACON
6|1|PVEM|MELY ROMERO CELIS|BERTHA ALICIA SALAZAR MOLINA
6|1|PT|CLAUDIA VALERIA YAÑEZ CENTENO Y CABRERA|SARA RIZZO GARCIA
6|1|MC|MARTHA MARIA ZEPEDA DEL TORO|TERESA ADELA CHAVIRA CHACON
6|1|PANAL|MELY ROMERO CELIS|BERTHA ALICIA SALAZAR MOLINA
6|1|MORENA|CLAUDIA VALERIA YAÑEZ CENTENO Y CABRERA|SARA RIZZO GARCIA
6|1|PES|CLAUDIA VALERIA YAÑEZ CENTENO Y CABRERA|SARA RIZZO GARCIA
6|1|PAN-PRD-MC|MARTHA MARIA ZEPEDA DEL TORO|TERESA ADELA CHAVIRA CHACON
6|1|PAN-PRD|MARTHA MARIA ZEPEDA DEL TORO|TERESA ADELA CHAVIRA CHACON
6|1|PAN-MC|MARTHA MARIA ZEPEDA DEL TORO|TERESA ADELA CHAVIRA CHACON
6|1|PRD-MC|MARTHA MARIA ZEPEDA DEL TORO|TERESA ADELA CHAVIRA CHACON
6|1|PT-MORENA-PES|CLAUDIA VALERIA YAÑEZ CENTENO Y CABRERA|SARA RIZZO GARCIA
6|1|PT-MORENA|CLAUDIA VALERIA YAÑEZ CENTENO Y CABRERA|SARA RIZZO GARCIA
6|1|PT-PES|CLAUDIA VALERIA YAÑEZ CENTENO Y CABRERA|SARA RIZZO GARCIA
6|1|MORENA-PES|CLAUDIA VALERIA YAÑEZ CENTENO Y CABRERA|SARA RIZZO GARCIA
6|1|PRI-PVEM-NA|MELY ROMERO CELIS|BERTHA ALICIA SALAZAR MOLINA
6|1|PRI-PVEM|MELY ROMERO CELIS|BERTHA ALICIA SALAZAR MOLINA
6|1|PRI-NA|MELY ROMERO CELIS|BERTHA ALICIA SALAZAR MOLINA
6|1|PVEM-NA|MELY ROMERO CELIS|BERTHA ALICIA SALAZAR MOLINA
6|2|PAN|CICERON ALEJANDRO MANCILLA GONZALEZ|ROGELIO DELGADO FURET
6|2|PRI|FRANCISCO ALBERTO ZEPEDA GONZALEZ|FRANCISCO MARES BELMONTE
6|2|PRD|CICERON ALEJANDRO MANCILLA GONZALEZ|ROGELIO DELGADO FURET
6|2|PVEM|FRANCISCO ALBERTO ZEPEDA GONZALEZ|FRANCISCO MARES BELMONTE
6|2|PT|INDIRA VIZCAINO SILVA|ROSA MARIA BAYARDO CABRERA
6|2|MC|CICERON ALEJANDRO MANCILLA GONZALEZ|ROGELIO DELGADO FURET
6|2|PANAL|FRANCISCO ALBERTO ZEPEDA GONZALEZ|FRANCISCO MARES BELMONTE
6|2|MORENA|INDIRA VIZCAINO SILVA|ROSA MARIA BAYARDO CABRERA
6|2|PES|INDIRA VIZCAINO SILVA|ROSA MARIA BAYARDO CABRERA
6|2|PAN-PRD-MC|CICERON ALEJANDRO MANCILLA GONZALEZ|ROGELIO DELGADO FURET
6|2|PAN-PRD|CICERON ALEJANDRO MANCILLA GONZALEZ|ROGELIO DELGADO FURET
6|2|PAN-MC|CICERON ALEJANDRO MANCILLA GONZALEZ|ROGELIO DELGADO FURET
6|2|PRD-MC|CICERON ALEJANDRO MANCILLA GONZALEZ|ROGELIO DELGADO FURET
6|2|PT-MORENA-PES|INDIRA VIZCAINO SILVA|ROSA MARIA BAYARDO CABRERA
6|2|PT-MORENA|INDIRA VIZCAINO SILVA|ROSA MARIA BAYARDO CABRERA
6|2|PT-PES|INDIRA VIZCAINO SILVA|ROSA MARIA BAYARDO CABRERA
6|2|MORENA-PES|INDIRA VIZCAINO SILVA|ROSA MARIA BAYARDO CABRERA
6|2|PRI-PVEM-NA|FRANCISCO ALBERTO ZEPEDA GONZALEZ|FRANCISCO MARES BELMONTE
6|2|PRI-PVEM|FRANCISCO ALBERTO ZEPEDA GONZALEZ|FRANCISCO MARES BELMONTE
6|2|PRI-NA|FRANCISCO ALBERTO ZEPEDA GONZALEZ|FRANCISCO MARES BELMONTE
6|2|PVEM-NA|FRANCISCO ALBERTO ZEPEDA GONZALEZ|FRANCISCO MARES BELMONTE
7|1|PAN|JUAN GABRIEL ROBLES BALLINAS|MIGUEL GUZMAN MONTEJO
7|1|PRI|VERÓNICA TEGO ORTÍZ|ISELA ALFARO ZORRILA
7|1|PRD|JUAN GABRIEL ROBLES BALLINAS|MIGUEL GUZMAN MONTEJO
7|1|PVEM|VERÓNICA TEGO ORTÍZ|ISELA ALFARO ZORRILA
7|1|PT|MANUELA DEL CARMEN OBRADOR NARVAEZ|REBECA ARCOS SANCHEZ
7|1|MC|JUAN GABRIEL ROBLES BALLINAS|MIGUEL GUZMAN MONTEJO
7|1|PANAL|VERÓNICA TEGO ORTÍZ|ISELA ALFARO ZORRILA
7|1|MORENA|MANUELA DEL CARMEN OBRADOR NARVAEZ|REBECA ARCOS SANCHEZ
7|1|PES|MANUELA DEL CARMEN OBRADOR NARVAEZ|REBECA ARCOS SANCHEZ
7|1|PAN-PRD-MC|JUAN GABRIEL ROBLES BALLINAS|MIGUEL GUZMAN MONTEJO
7|1|PAN-PRD|JUAN GABRIEL ROBLES BALLINAS|MIGUEL GUZMAN MONTEJO
7|1|PAN-MC|JUAN GABRIEL ROBLES BALLINAS|MIGUEL GUZMAN MONTEJO
7|1|PRD-MC|JUAN GABRIEL ROBLES BALLINAS|MIGUEL GUZMAN MONTEJO
7|1|PT-MORENA-PES|MANUELA DEL CARMEN OBRADOR NARVAEZ|REBECA ARCOS SANCHEZ
7|1|PT-MORENA|MANUELA DEL CARMEN OBRADOR NARVAEZ|REBECA ARCOS SANCHEZ
7|1|PT-PES|MANUELA DEL CARMEN OBRADOR NARVAEZ|REBECA ARCOS SANCHEZ
7|1|MORENA-PES|MANUELA DEL CARMEN OBRADOR NARVAEZ|REBECA ARCOS SANCHEZ
7|1|PRI-PVEM-NA|VERÓNICA TEGO ORTÍZ|ISELA ALFARO ZORRILA
7|1|PRI-PVEM|VERÓNICA TEGO ORTÍZ|ISELA ALFARO ZORRILA
7|1|PRI-NA|VERÓNICA TEGO ORTÍZ|ISELA ALFARO ZORRILA
7|1|PVEM-NA|VERÓNICA TEGO ORTÍZ|ISELA ALFARO ZORRILA
7|2|PAN|SONIA RODRIGUEZ HERNANDEZ|ANA MARIA LOPEZ DIAZ
7|2|PRI|RODOLFO YAMIL BERMUDEZ HABIB|MARCO ANTONIO GONZALEZ ESTUDILLO
7|2|PRD|SONIA RODRIGUEZ HERNANDEZ|ANA MARIA LOPEZ DIAZ
7|2|PVEM|RODOLFO YAMIL BERMUDEZ HABIB|MARCO ANTONIO GONZALEZ ESTUDILLO
7|2|PT|ANTONIO VALDEZ WENDO|DAVID ANTONIO MONJARAS LEON
7|2|MC|SONIA RODRIGUEZ HERNANDEZ|ANA MARIA LOPEZ DIAZ
7|2|PANAL|RODOLFO YAMIL BERMUDEZ HABIB|MARCO ANTONIO GONZALEZ ESTUDILLO
7|2|MORENA|ANTONIO VALDEZ WENDO|DAVID ANTONIO MONJARAS LEON
7|2|PES|ANTONIO VALDEZ WENDO|DAVID ANTONIO MONJARAS LEON
7|2|PAN-PRD-MC|SONIA RODRIGUEZ HERNANDEZ|ANA MARIA LOPEZ DIAZ
7|2|PAN-PRD|SONIA RODRIGUEZ HERNANDEZ|ANA MARIA LOPEZ DIAZ
7|2|PAN-MC|SONIA RODRIGUEZ HERNANDEZ|ANA MARIA LOPEZ DIAZ
7|2|PRD-MC|SONIA RODRIGUEZ HERNANDEZ|ANA MARIA LOPEZ DIAZ
7|2|PT-MORENA-PES|ANTONIO VALDEZ WENDO|DAVID ANTONIO MONJARAS LEON
7|2|PT-MORENA|ANTONIO VALDEZ WENDO|DAVID ANTONIO MONJARAS LEON
7|2|PT-PES|ANTONIO VALDEZ WENDO|DAVID ANTONIO MONJARAS LEON
7|2|MORENA-PES|ANTONIO VALDEZ WENDO|DAVID ANTONIO MONJARAS LEON
7|2|PRI-PVEM-NA|RODOLFO YAMIL BERMUDEZ HABIB|MARCO ANTONIO GONZALEZ ESTUDILLO
7|2|PRI-PVEM|RODOLFO YAMIL BERMUDEZ HABIB|MARCO ANTONIO GONZALEZ ESTUDILLO
7|2|PRI-NA|RODOLFO YAMIL BERMUDEZ HABIB|MARCO ANTONIO GONZALEZ ESTUDILLO
7|2|PVEM-NA|RODOLFO YAMIL BERMUDEZ HABIB|MARCO ANTONIO GONZALEZ ESTUDILLO
7|3|PAN|BRUNO DE JESUS HERRERA MONZON|FERNANDO JIMENEZ AGUILAR
7|3|PRI|ALEJANDRO ENRIQUE BRAVO DEL CARPIO|ARMANDO AGUSTIN ALVARADO ALVAREZ
7|3|PRD|BRUNO DE JESUS HERRERA MONZON|FERNANDO JIMENEZ AGUILAR
7|3|PVEM|ALEJANDRO ENRIQUE BRAVO DEL CARPIO|ARMANDO AGUSTIN ALVARADO ALVAREZ
7|3|PT|ALFREDO VAZQUEZ VAZQUEZ|MANUEL TORRES HERNANDEZ
7|3|MC|BRUNO DE JESUS HERRERA MONZON|FERNANDO JIMENEZ AGUILAR
7|3|PANAL|ALEJANDRO ENRIQUE BRAVO DEL CARPIO|ARMANDO AGUSTIN ALVARADO ALVAREZ
7|3|MORENA|ALFREDO VAZQUEZ VAZQUEZ|MANUEL TORRES HERNANDEZ
7|3|PES|ALFREDO VAZQUEZ VAZQUEZ|MANUEL TORRES HERNANDEZ
7|3|PAN-PRD-MC|BRUNO DE JESUS HERRERA MONZON|FERNANDO JIMENEZ AGUILAR
7|3|PAN-PRD|BRUNO DE JESUS HERRERA MONZON|FERNANDO JIMENEZ AGUILAR
7|3|PAN-MC|BRUNO DE JESUS HERRERA MONZON|FERNANDO JIMENEZ AGUILAR
7|3|PRD-MC|BRUNO DE JESUS HERRERA MONZON|FERNANDO JIMENEZ AGUILAR
7|3|PT-MORENA-PES|ALFREDO VAZQUEZ VAZQUEZ|MANUEL TORRES HERNANDEZ
7|3|PT-MORENA|ALFREDO VAZQUEZ VAZQUEZ|MANUEL TORRES HERNANDEZ
7|3|PT-PES|ALFREDO VAZQUEZ VAZQUEZ|MANUEL TORRES HERNANDEZ
7|3|MORENA-PES|ALFREDO VAZQUEZ VAZQUEZ|MANUEL TORRES HERNANDEZ
7|3|PRI-PVEM-NA|ALEJANDRO ENRIQUE BRAVO DEL CARPIO|ARMANDO AGUSTIN ALVARADO ALVAREZ
7|3|PRI-PVEM|ALEJANDRO ENRIQUE BRAVO DEL CARPIO|ARMANDO AGUSTIN ALVARADO ALVAREZ
7|3|PRI-NA|ALEJANDRO ENRIQUE BRAVO DEL CARPIO|ARMANDO AGUSTIN ALVARADO ALVAREZ
7|3|PVEM-NA|ALEJANDRO ENRIQUE BRAVO DEL CARPIO|ARMANDO AGUSTIN ALVARADO ALVAREZ
7|4|PAN|JUAN JOSE RODRIGUEZ PRATS|MARCO ANTONIO BARBA ARROCHA
7|4|PRI|ROBINSON ARMANDO BALBUENA DE LA CRUZ|ARQUIMEDES JIRO KOMUKAI CABRERA
7|4|PRD|JUAN JOSE RODRIGUEZ PRATS|MARCO ANTONIO BARBA ARROCHA
7|4|PVEM|ROBINSON ARMANDO BALBUENA DE LA CRUZ|ARQUIMEDES JIRO KOMUKAI CABRERA
7|4|PT|ROQUE LUIS RABELO VELASCO|FIDENCIO CASTAÑON REYES
7|4|MC|JUAN JOSE RODRIGUEZ PRATS|MARCO ANTONIO BARBA ARROCHA
